id,title,address,price,surface,rooms,property_type,latitude,longitude,description,features,source,url,scraped_at,property_type_extracted,qualitative_features
2042,"$300 OFF 1ST MO Illustrious Studio, 1 Bath in Logan Square",Logan Square,1450.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-illustrious/7871439554.html,2025-08-09,studio,['unknown']
2043,"$300 OFF 1ST MO Inestimable Studio, 1 Bath in Lakeview",Lakeview,1450.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-inestimable/7871439421.html,2025-08-09,studio,['unknown']
2044,"$300 OFF 1ST MO Appealing Studio, 1 Bath in Lincoln Park",Lincoln Park,1425.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-appealing-studio/7871439267.html,2025-08-09,studio,['unknown']
2045,"$300 OFF 1ST MO Unforgettable Studio, 1 Bath in Lakeview",Lakeview,1395.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-unforgettable/7871439122.html,2025-08-09,studio,['unknown']
2046,"$300 OFF 1ST MO Amazing Studio, 1 Bath in Wrigleyville",Wrigleyville,1395.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-amazing-studio/7871438965.html,2025-08-09,studio,['unknown']
2047,"$300 OFF 1ST MO Unreal Studio, 1 Bath in Lakeview",Lakeview,1395.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-unreal-studio/7871438848.html,2025-08-09,studio,['unknown']
2048,"$300 OFF 1ST MO Amazing Studio, 1 Bath in Gold Coast",Gold Coast,1395.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-amazing-studio/7871438694.html,2025-08-09,studio,['unknown']
2049,"$300 OFF 1ST MO Awesome Studio, 1 Bath in Ravenswood",Ravenswood,1395.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-awesome-studio/7871438528.html,2025-08-09,studio,['unknown']
2050,"$300 OFF 1Impressive Studio, 1 Bath in Ravenswood",Ravenswood,1395.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1impressive-studio-bath/7871438310.html,2025-08-09,studio,['unknown']
2051,"$300 OFF 1ST MO Astounding Studio, 1 Bath in Lincoln Park",Lincoln Park,1395.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-astounding/7871438112.html,2025-08-09,studio,['unknown']
2052,"$300 OFF 1ST MO Sparkling Studio, 1 Bath in Lakeview",Lakeview,1350.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-sparkling-studio/7871437883.html,2025-08-09,studio,['unknown']
2053,"$300 OFF 1ST MO Radical Studio, 1 Bath in Ravenswood",Ravenswood,1350.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-radical-studio/7871437738.html,2025-08-09,studio,['unknown']
2054,"$300 OFF 1ST MO Fabulous Studio, 1 Bath in Ravenswood",Ravenswood,1350.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-fabulous-studio/7871437547.html,2025-08-09,studio,['unknown']
2055,"$300 OFF 1ST MO Radiant Studio, 1 Bath in Ravenswood",Ravenswood,1350.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-radiant-studio/7871437398.html,2025-08-09,studio,['unknown']
2056,"$300 OFF 1ST MO Impressive Studio, 1 Bath in Lakeview",Lakeview,1350.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-impressive/7871437254.html,2025-08-09,studio,['unknown']
2057,"$300 OFF 1ST MO Perfected Studio, 1 Bath in Lakeview",Lakeview,1350.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-perfected-studio/7871437112.html,2025-08-09,studio,['unknown']
2058,"$300 OFF 1ST MO Pleasing Studio, 1 Bath in Lakeview",Lakeview,1350.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-pleasing-studio/7871436932.html,2025-08-09,studio,['unknown']
2059,"$300 OFF 1ST MO Groovy Studio, 1 Bath in Ravenswood",Ravenswood,1350.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-groovy-studio/7871436766.html,2025-08-09,studio,['unknown']
2060,"$300 OFF 1ST MO Alluring Studio, 1 Bath in Lakeview",Lakeview,1325.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-alluring-studio/7871436618.html,2025-08-09,studio,['unknown']
2061,"$300 OFF 1ST MO Sleek Studio, 1 Bath in Lakeview",Lakeview,1295.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-sleek-studio/7871436138.html,2025-08-09,studio,['unknown']
2062,"$300 OFF 1ST MO Outstanding Studio, 1 Bath in Lakeview",Lakeview,1295.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-outstanding/7871435991.html,2025-08-09,studio,['unknown']
2063,"$300 OFF 1ST MO Awesome Studio, 1 Bath in Lakeview",Lakeview,1295.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-awesome-studio/7871435848.html,2025-08-09,studio,['unknown']
2064,"$300 OFF 1ST MO Sleek Studio, 1 Bath in Lakeview, Available: 9/1/2025",Lakeview,1295.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-sleek-studio/7871435676.html,2025-08-09,studio,['unknown']
2065,"$300 OFF 1ST MO Unforgettable Studio, 1 Bath in Ravenswood",Ravenswood,1295.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-unforgettable/7871435409.html,2025-08-09,studio,['unknown']
2066,"$300 OFF 1ST MO Refurbished Studio, 1 Bath in Lakeview",Lakeview,1275.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-refurbished/7871435258.html,2025-08-09,studio,['unknown']
2067,"$300 OFF FIRST MONTH'S RENT! Excellent Studio, 1 Bath, For: 9/1/2025",Logan Square,1680.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/nch/apa/d/chicago-300-off-first-months-rent/7871435173.html,2025-08-09,studio,['unknown']
2068,"$300 OFF 1ST MO Excellent Studio, 1 Bath in Wrigleyville",Wrigleyville,1250.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-excellent-studio/7871435008.html,2025-08-09,studio,['unknown']
2069,"$300 OFF 1ST MOPhenomenal Studio, 1 Bath in Ravenswood",Ravenswood,1250.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mophenomenal-studio/7871434738.html,2025-08-09,studio,['unknown']
2070,"$300 OFF 1ST MO Astounding Studio, 1 Bath in Ravenswood",Ravenswood,1250.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-mo-astounding/7871434495.html,2025-08-09,studio,['unknown']
2071,"Premier Studio, 1 Bath in Lakeview, Available: 9/1/2025",Lakeview,1550.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-premier-studio-bath-in-lakeview/7871427101.html,2025-08-09,studio,['unknown']
2072,"$300 OFF 1ST MONTH. Studio, 1 Bath in Lakeview, Available: 9/1/2025",Lakeview,1675.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-month-studio-bath/7871426832.html,2025-08-09,studio,['unknown']
2073,"$300 OFF 1ST MONTH Studio, 1 Bath in Logan Square, Available: 9/1/2025",Logan Square,1550.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-month-studio-bath/7871424022.html,2025-08-09,studio,['unknown']
2074,"$300 OFF 1ST MONTH Studio, 1 Bath in Logan Square, Available: 9/1/2025",Logan Square,1495.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-month-studio-bath/7871423371.html,2025-08-09,studio,['unknown']
2075,"$300 OFF 1ST MONTH Studio, 1 Bath in Wrigleyville, Available: 9/1/2025",Wrigleyville,1495.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-month-studio-bath/7871423014.html,2025-08-09,studio,['unknown']
2076,"$300 OFF 1ST MONTH Studio, 1 Bath in Lincoln Park, Available: 9/1/2025",Lincoln Park,1450.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-month-studio-bath/7871422766.html,2025-08-09,studio,['unknown']
2077,"$300 OFF 1ST MONTH  Studio, 1 Bath in Lakeview, Available: 9/1/2025",Lakeview,1495.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-month-studio-bath/7871422614.html,2025-08-09,studio,['unknown']
2078,"$300 OFF 1ST MONTH !Studio, 1 Bath in Lakeview, Available: 9/1/2025",Lakeview,1450.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-month-studio-bath/7871421963.html,2025-08-09,studio,['unknown']
2079,"$300 OFF 1ST MONTH! Studio, 1 Bath in Ravenswood, Available: 9/1/2025",Ravenswood,1450.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-month-studio-bath/7871421724.html,2025-08-09,studio,['unknown']
2080,"$300 OFF 1ST MONTH Studio, 1 Bath in Wrigleyville, Available: 9/1/2025",Wrigleyville,1450.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-month-studio-bath/7871421465.html,2025-08-09,studio,['unknown']
2081,"$300 OFF 1ST MONTH! Studio, 1 Bath in Gold Coast, Available: 9/1/2025",Gold Coast,1395.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-month-studio-bath/7871421234.html,2025-08-09,studio,['unknown']
2082,"$300 OFF 1ST MONTH! Sparkling Studio, 1 Bath , Available: 9/1/2025",Lakeview,1350.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-month-sparkling/7871420941.html,2025-08-09,studio,['unknown']
2083,"$300 OFF 1ST MONTH! Studio, 1 Bath in Lakeview, Available: 9/1/2025",Lakeview,1295.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-month-studio-bath/7871420610.html,2025-08-09,studio,['unknown']
2084,"$300 OFF 1ST MONTH Studio, 1 Bath in Ravenswood, Available: 9/1/2025",Ravenswood,1295.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-month-studio-bath/7871420146.html,2025-08-09,studio,['unknown']
2085,"$300 OFF 1ST MONTH RENT Studio, 1 Bath in Lakeview Available: 9/1/2025",Lakeview,1295.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-month-rent-studio/7871419800.html,2025-08-09,studio,['unknown']
2086,"$300 OFF 1ST MONTH! Studio, 1 Bath in Ravenswood, Available: 9/1/2025",Ravenswood,1295.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-month-studio-bath/7871419729.html,2025-08-09,studio,['unknown']
2087,"$300 OFF 1ST MONTH! Studio, 1 Bath in Ravenswood, Available: 9/1/2025",Ravenswood,1250.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-1st-month-studio-bath/7871419152.html,2025-08-09,studio,['unknown']
2088,Rehabbed Studio With ALL UTILITIES INCLUDED! Steps To Red Line!,Lakeview,1350.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-rehabbed-studio-with-all/7871418233.html,2025-08-09,studio,['unknown']
2089,LARGE Upgraded Studio Separate Kitchen!,Lakeview,1399.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-large-upgraded-studio-separate/7871389456.html,2025-08-09,studio,['unknown']
2090,"CENTRAL! River North One Bedroom- Yoga Studio, Hottub, Pool",River North,2420.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-central-river-north-one-bedroom/7871385397.html,2025-08-09,studio,['unknown']
2091,"$300 OFF FIRST MONTH'S RENT!Magnificent Studio, 1 Bath in Wrigleyville",Wrigleyville,1495.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-first-months/7871376626.html,2025-08-09,studio,['unknown']
2092,"$300 OFF FIRST MONTH'S RENT! Astounding Studio, 1 Bath in Lakeview",Lakeview,1475.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-first-months-rent/7871375452.html,2025-08-09,studio,['unknown']
2093,"$300 OFF FIRST MONTH'S RENT!Outstanding Studio, 1 Bath in Lincoln Park",Lincoln Park,1450.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-first-months/7871374595.html,2025-08-09,studio,['unknown']
2094,"$300 OFF FIRST MONTH'S RENT! Amazing Studio, 1 Bath in Ravenswood",Ravenswood,1450.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-first-months-rent/7871373743.html,2025-08-09,studio,['unknown']
2095,"$300 OFF FIRST MONTH'S RENT! Sparkling Studio, 1 Bath in Lakeview",Lakeview,1350.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-first-months-rent/7871369256.html,2025-08-09,studio,['unknown']
2096,Rarely Affordable Studio! Quartz Countertops! AC!,Gold Coast,1800.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-rarely-affordable-studio-quartz/7871363661.html,2025-08-09,studio,['unknown']
2097,"$300 OFF FIRST MONTH'S RENT! Unreal Studio, 1 Bath in Wrigleyville",Wrigleyville,1595.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-first-months-rent/7871332786.html,2025-08-09,studio,['unknown']
2098,"$300 OFF FIRST MONTH'S RENT! Amazing Studio, 1 Bath in Lakeview",Lakeview,1325.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-first-months-rent/7871331881.html,2025-08-09,studio,['unknown']
2099,"$300 OFF FIRST MONTH'S RENT! Radical Studio, 1 Bath in Ravenswood",Ravenswood,1350.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-first-months-rent/7871331161.html,2025-08-09,studio,['unknown']
2100,EDGEWATER STUDIO WOW HEAT COOKING GAS WATER TRASH SEWER INC CATS OKAY!,Edgewater,1300.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-edgewater-studio-wow-heat/7871330342.html,2025-08-09,studio,['unknown']
2101,"$300 OFF FIRST MONTH'S RENT! Matchless Studio, 1 Bath in Lincoln Park",Lincoln Park,1425.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-first-months-rent/7871330311.html,2025-08-09,studio,['unknown']
2102,EDGEWATER WOW HEAT Cooking Gas Hot Water Trash Sewer Inc. Studio Cats!,Edgewater,1200.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-edgewater-wow-heat-cooking-gas/7871330013.html,2025-08-09,studio,['unknown']
2103,"$300 OFF FIRST MONTH'S RENT! Noteworthy Studio, 1 Bath in Lakeview",Lakeview,1405.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-300-off-first-months-rent/7871329308.html,2025-08-09,studio,['unknown']
2104,🌅🛼🌿Dreamy Studio w/ Garage + Sunlight Galore🌅🛼🌿,Chicago,1250.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/nch/apa/d/chicago-dreamy-studio-garage-sunlight/7871328992.html,2025-08-09,studio,['unknown']
2105,"$300 OFF FIRST MONTH""S RENT!Distinctive Studio, 1 Bath, Lincoln Square",Lincoln Square,1695.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/nch/apa/d/chicago-300-off-first-months/7871310181.html,2025-08-09,studio,['unknown']
2106,"$1,200 Newly Renovated Studio at 417 N Main St, #16 (Glen Ellyn, IL)","Glen Ellyn, IL",1150.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/wcl/apa/d/glen-ellyn-1200-newly-renovated-studio/7871303932.html,2025-08-09,studio,['unknown']
2107,Affordable AND Rare Logan Square Studio!,Logan Square,1295.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-affordable-and-rare-logan/7871295993.html,2025-08-09,studio,['unknown']
2108,FOUR STORY ELEVATOR BUILDING  Studio!No Sec Dep!Second and 3rd Month F,EDGEWATER/Loyola  University,960.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-four-story-elevator-building/7871285084.html,2025-08-09,studio,['elevator']
2109,"Studio/1bath near Red Line, gym, dog/cat, lake and university",Edgewater,1310.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-studio-1bath-near-red-line-gym/7871263524.html,2025-08-09,studio,['unknown']
2110,Edgewater's Best Catalpa Gardens Studio Sublease,1055 W. Catalpa,950.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-edgewaters-best-catalpa-gardens/7871261105.html,2025-08-09,studio,['unknown']
2111,"Amazing studio with gym, yoga rm, pool, sundeck, bbq grill",Lakeshore East,2050.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-amazing-studio-with-gym-yoga-rm/7871242281.html,2025-08-09,studio,['unknown']
2112,"$300 OFF FIRST MONTH'S RENT! Noteworthy Studio, 1 Bath in Lincoln Park",Lincoln Park,1395.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/nch/apa/d/chicago-300-off-first-months-rent/7871220707.html,2025-08-09,studio,['unknown']
2113,"$300 OFF FIRST MONTH'S RENT! Astounding Studio, 1 Bath in Lincoln Park",Lincoln Park,1395.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/nch/apa/d/chicago-300-off-first-months-rent/7871220546.html,2025-08-09,studio,['unknown']
2114,"$300 OFF FIRST MONTH'S RENT! Astounding Studio, 1 Bath in Ravenswood",Ravenswood,1250.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/nch/apa/d/chicago-300-off-first-months-rent/7871219954.html,2025-08-09,studio,['unknown']
2115,"studio in Gold Coast w ss appliances, hw floors, and pet friendly",Gold Coast,1900.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-studio-in-gold-coast-ss/7871174678.html,2025-08-09,studio,['unknown']
2116,"Beautiful studio with washer/dryer, plank floors, stainless appliances",Fulton Market/West Loop,2060.0,,,appartement,,,,[],craigslist_chicago,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-studio-with-washer/7871173711.html,2025-08-09,studio,['unknown']
